time,iso,f1,f2,f3,f4,f5
4,CIV,2.0,2.0,1.0,2.0,3.0
4,CIV,2.0,2.0,1.0,2.0,3.0
4,DNK,2.0,2.0,6.0,0.0,5.0
4,DJI,1.0,4.0,2.0,2.0,4.0
4,DMA,2.0,2.0,2.0,3.0,3.0
4,DOM,2.0,2.0,1.0,2.0,3.0
4,TMP,2.0,2.0,1.0,1.0,3.0
4,ECU,2.0,2.0,0.0,0.0,0.0
4,EGY,0.0,0.0,0.0,0.0,0.0
4,SLV,2.0,2.0,1.0,2.0,3.0
4,GNQ,2.0,2.0,1.0,2.0,3.0
4,ERI,0.0,0.0,0.0,0.0,0.0
4,EST,2.0,2.0,5.0,2.0,4.0
4,ETH,1.0,4.0,2.0,2.0,4.0
4,FLK,2.0,2.0,2.0,3.0,3.0
4,FRO,0.0,0.0,0.0,0.0,0.0
4,FJI,2.0,2.0,2.0,3.0,3.0
4,FIN,2.0,2.0,2.0,0.0,0.0
4,FRA,7.0,2.0,4.0,3.0,3.0
4,GUF,2.0,2.0,1.0,2.0,3.0
4,PYF,2.0,2.0,1.0,2.0,3.0
4,ATF,2.0,2.0,1.0,2.0,3.0
4,GAB,2.0,2.0,1.0,2.0,3.0
4,GMB,2.0,2.0,1.0,2.0,3.0
4,GEO,1.0,1.0,6.0,1.0,3.0
4,DEU,7.0,2.0,4.0,3.0,3.0
4,DEU,2.0,2.0,6.0,0.0,5.0
4,GHA,2.0,2.0,1.0,2.0,3.0
4,GIB,2.0,2.0,1.0,2.0,3.0
4,GRC,2.0,2.0,0.0,0.0,0.0
4,GRL,0.0,0.0,0.0,0.0,0.0
4,GRD,2.0,2.0,2.0,3.0,3.0
4,GLP,2.0,2.0,1.0,2.0,3.0
4,GTM,2.0,2.0,1.0,2.0,3.0
4,GIN,2.0,2.0,1.0,2.0,3.0
4,GNB,2.0,2.0,1.0,2.0,3.0
4,GUY,7.0,2.0,1.0,0.0,0.0
4,HTI,2.0,2.0,1.0,2.0,3.0
4,HND,2.0,2.0,1.0,2.0,3.0
4,HKG,1.0,1.0,7.0,1.0,4.0
4,HUN,2.0,2.0,6.0,3.0,4.0
4,ISL,2.0,2.0,4.0,3.0,0.0
4,IND,2.0,2.0,2.0,3.0,3.0
4,IDN,2.0,2.0,1.0,1.0,3.0
4,IRN,1.0,1.0,6.0,1.0,3.0
4,IRQ,0.0,0.0,0.0,0.0,0.0
4,IRL,2.0,2.0,2.0,3.0,3.0
4,ISR,0.0,0.0,0.0,0.0,0.0
4,ITA,7.0,2.0,4.0,3.0,3.0
4,JAM,2.0,2.0,2.0,3.0,3.0
4,JPN,1.0,1.0,7.0,0.0,2.0
4,JOR,0.0,0.0,0.0,0.0,0.0
4,KAZ,1.0,2.0,2.0,1.0,3.0
4,KAZ,2.0,2.0,6.0,3.0,4.0
4,KEN,2.0,2.0,2.0,3.0,3.0
4,KIR,2.0,2.0,2.0,3.0,3.0
4,KOR,1.0,1.0,7.0,1.0,4.0
4,PRK,1.0,1.0,7.0,1.0,4.0
4,KWT,0.0,0.0,0.0,0.0,0.0
4,KGZ,1.0,2.0,0.0,0.0,0.0
4,LAO,2.0,2.0,0.0,0.0,0.0
4,LVA,2.0,2.0,6.0,3.0,4.0
4,LBN,1.0,1.0,6.0,1.0,3.0
4,LSO,2.0,2.0,2.0,3.0,3.0
4,LBR,2.0,2.0,1.0,2.0,3.0
4,LBY,0.0,0.0,0.0,0.0,0.0
4,LTU,0.0,0.0,0.0,0.0,0.0
4,LUX,2.0,2.0,6.0,0.0,5.0
4,MAC,1.0,1.0,7.0,1.0,4.0
4,MKD,2.0,2.0,0.0,0.0,0.0
4,MDG,2.0,2.0,1.0,2.0,3.0
4,MWI,2.0,2.0,2.0,3.0,3.0
4,MYS,0.0,0.0,0.0,0.0,0.0
4,MDV,0.0,0.0,0.0,0.0,0.0
4,MLI,2.0,2.0,1.0,2.0,3.0
4,MLT,2.0,2.0,2.0,3.0,3.0
4,MHL,2.0,2.0,2.0,3.0,3.0
4,MTQ,2.0,2.0,1.0,2.0,3.0
4,MRT,0.0,0.0,0.0,0.0,0.0
4,MUS,2.0,2.0,2.0,3.0,3.0
4,MEX,2.0,2.0,1.0,2.0,3.0
4,FSM,2.0,2.0,2.0,3.0,3.0
4,MDA,2.0,2.0,6.0,3.0,4.0
4,MNG,1.0,1.0,7.0,1.0,4.0
4,MSR,2.0,2.0,2.0,3.0,3.0
4,MAR,0.0,0.0,0.0,0.0,0.0
4,MOZ,2.0,2.0,2.0,3.0,3.0
4,NAM,2.0,2.0,2.0,3.0,3.0
4,NRU,7.0,0.0,0.0,0.0,0.0
4,NPL,2.0,2.0,2.0,3.0,3.0
4,ANT,7.0,2.0,1.0,0.0,0.0
4,NLD,7.0,2.0,4.0,3.0,3.0
4,NCL,2.0,2.0,1.0,2.0,3.0
4,NZL,2.0,2.0,2.0,3.0,3.0
4,NIC,2.0,2.0,1.0,2.0,3.0
4,NER,0.0,0.0,0.0,0.0,0.0
4,NGA,2.0,2.0,1.0,2.0,3.0
4,NGA,0.0,0.0,0.0,0.0,0.0
4,NIU,3.0,2.0,0.0,0.0,0.0
4,NFK,2.0,2.0,2.0,3.0,3.0
4,MNP,2.0,2.0,2.0,3.0,3.0
4,NOR,2.0,2.0,2.0,0.0,0.0
4,OMN,0.0,0.0,0.0,0.0,0.0
4,PAK,2.0,2.0,2.0,3.0,3.0
4,PLW,2.0,2.0,2.0,3.0,3.0
4,PAL,0.0,0.0,0.0,0.0,0.0
4,PAN,2.0,2.0,1.0,2.0,3.0
4,PNG,2.0,2.0,1.0,1.0,3.0
4,PRY,2.0,2.0,1.0,2.0,3.0
4,PER,2.0,2.0,1.0,2.0,3.0
4,PHL,2.0,2.0,2.0,3.0,3.0
4,PCN,2.0,2.0,2.0,3.0,3.0
4,POL,2.0,2.0,6.0,0.0,5.0
4,PRT,7.0,2.0,4.0,3.0,3.0
4,PRI,2.0,2.0,2.0,3.0,3.0
4,QAT,0.0,0.0,0.0,0.0,0.0
4,REU,2.0,2.0,1.0,2.0,3.0
4,ROM,2.0,2.0,6.0,3.0,4.0
4,RUS,2.0,2.0,6.0,3.0,4.0
4,RWA,2.0,2.0,1.0,2.0,3.0
4,SHN,2.0,2.0,2.0,3.0,3.0
4,KNA,2.0,2.0,2.0,3.0,3.0
4,LCA,2.0,2.0,2.0,3.0,3.0
4,VCT,2.0,2.0,2.0,3.0,3.0
4,WSM,7.0,2.0,0.0,0.0,0.0
4,SMR,7.0,2.0,4.0,3.0,3.0
4,STP,2.0,2.0,0.0,0.0,0.0
4,SAU,0.0,0.0,0.0,0.0,0.0
4,SEN,2.0,2.0,1.0,2.0,3.0
4,YUG,2.0,2.0,2.0,0.0,3.0
4,SYC,2.0,2.0,2.0,3.0,3.0
4,SLE,2.0,2.0,1.0,2.0,3.0
4,SGP,0.0,0.0,0.0,0.0,0.0
4,SVK,2.0,2.0,6.0,3.0,4.0
4,SVN,7.0,2.0,4.0,3.0,3.0
4,SLB,2.0,2.0,2.0,3.0,3.0
4,SOM,1.0,4.0,2.0,2.0,4.0
4,ZAF,2.0,2.0,2.0,3.0,3.0
4,ZAF,2.0,2.0,2.0,3.0,3.0
4,ESP,7.0,2.0,4.0,3.0,3.0
4,LKA,1.0,1.0,5.0,0.0,3.0
4,SPM,2.0,2.0,1.0,2.0,3.0
4,SDN,0.0,0.0,0.0,0.0,0.0
4,SUR,7.0,2.0,1.0,0.0,0.0
4,SWZ,7.0,0.0,0.0,0.0,0.0
4,SWE,2.0,2.0,2.0,0.0,0.0
4,CHE,7.0,2.0,4.0,3.0,3.0
4,SYR,1.0,1.0,6.0,1.0,3.0
4,TWN,0.0,0.0,0.0,0.0,0.0
4,TJK,1.0,1.0,7.0,1.0,4.0
4,TZA,2.0,2.0,2.0,3.0,3.0
4,TZA,2.0,2.0,2.0,3.0,3.0
4,THA,2.0,2.0,1.0,1.0,3.0
4,TGO,2.0,2.0,1.0,2.0,3.0
4,TKL,0.0,2.0,0.0,0.0,0.0
4,TON,7.0,2.0,0.0,0.0,0.0
4,TTO,2.0,2.0,2.0,3.0,3.0
4,TUN,0.0,0.0,0.0,0.0,0.0
4,TUR,1.0,1.0,6.0,1.0,3.0
4,TUR,1.0,1.0,6.0,1.0,3.0
4,TKM,2.0,2.0,6.0,3.0,4.0
4,TCA,2.0,2.0,2.0,3.0,3.0
4,TUV,5.0,2.0,1.0,1.0,0.0
4,UGA,2.0,2.0,2.0,3.0,3.0
4,UKR,2.0,2.0,6.0,3.0,4.0
4,ARE,0.0,0.0,0.0,0.0,0.0
4,GBR,2.0,2.0,2.0,3.0,3.0
4,USA,2.0,2.0,1.0,2.0,3.0
4,USA,2.0,2.0,1.0,2.0,3.0
4,URY,2.0,2.0,1.0,2.0,3.0
4,UZB,1.0,2.0,2.0,1.0,3.0
4,VUT,2.0,2.0,2.0,3.0,3.0
4,VEN,2.0,2.0,1.0,2.0,3.0
4,VNM,1.0,1.0,7.0,1.0,4.0
4,WLF,2.0,2.0,1.0,2.0,3.0
4,ESH,0.0,0.0,0.0,0.0,0.0
4,YEM,0.0,0.0,0.0,0.0,0.0
4,ZMB,2.0,2.0,2.0,3.0,3.0
4,ZWE,2.0,2.0,2.0,3.0,3.0
5,AFG,1.0,2.0,2.0,1.0,3.0
5,ALB,2.0,2.0,0.0,0.0,0.0
5,DZA,0.0,0.0,0.0,0.0,0.0
5,AND,7.0,2.0,4.0,3.0,3.0
5,AGO,2.0,2.0,2.0,3.0,3.0
5,AIA,2.0,2.0,2.0,3.0,3.0
5,ATG,2.0,2.0,2.0,3.0,3.0
5,ARG,2.0,2.0,1.0,2.0,3.0
5,ARM,1.0,1.0,6.0,1.0,3.0
5,ABW,7.0,2.0,1.0,0.0,0.0
5,AUS,2.0,2.0,2.0,3.0,3.0
5,AUS,2.0,2.0,2.0,3.0,3.0
5,AUT,7.0,2.0,4.0,3.0,3.0
5,AZE,1.0,1.0,6.0,1.0,3.0
5,BHS,2.0,2.0,2.0,3.0,3.0
5,BHR,0.0,0.0,0.0,0.0,0.0
5,BGD,1.0,1.0,7.0,1.0,4.0
5,BRB,2.0,2.0,2.0,3.0,3.0
5,BLR,2.0,2.0,6.0,3.0,4.0
5,BEL,7.0,2.0,4.0,3.0,3.0
5,BLZ,2.0,2.0,2.0,3.0,3.0
5,BEN,2.0,2.0,1.0,2.0,3.0
5,BEN,2.0,2.0,1.0,2.0,3.0
5,BMU,2.0,2.0,2.0,3.0,3.0
5,BTN,2.0,2.0,2.0,3.0,3.0
5,BOL,2.0,2.0,1.0,2.0,3.0
5,BOL,2.0,2.0,1.0,2.0,3.0
5,BIH,2.0,2.0,6.0,3.0,4.0
5,BWA,2.0,2.0,2.0,3.0,3.0
5,BRA,2.0,2.0,1.0,2.0,3.0
5,BRA,2.0,2.0,1.0,2.0,3.0
5,VGB,2.0,2.0,2.0,3.0,3.0
5,BRN,0.0,0.0,0.0,0.0,0.0
5,BGR,1.0,1.0,6.0,1.0,3.0
5,BFA,2.0,2.0,1.0,2.0,3.0
5,MMR,1.0,1.0,7.0,1.0,4.0
5,BDI,2.0,2.0,1.0,2.0,3.0
5,KHM,2.0,2.0,1.0,1.0,3.0
5,CMR,0.0,0.0,0.0,0.0,0.0
5,CAN,2.0,2.0,1.0,2.0,3.0
5,CAN,2.0,2.0,1.0,2.0,3.0
5,CPV,2.0,2.0,0.0,0.0,0.0
5,CYM,2.0,2.0,2.0,3.0,3.0
5,CAF,2.0,2.0,1.0,2.0,3.0
5,TCD,2.0,2.0,1.0,2.0,3.0
5,CHL,2.0,2.0,1.0,2.0,3.0
5,CHN,1.0,1.0,7.0,1.0,4.0
5,CXR,2.0,2.0,2.0,3.0,3.0
5,CCK,0.0,0.0,0.0,0.0,0.0
5,COL,2.0,2.0,0.0,0.0,0.0
5,COM,0.0,0.0,0.0,0.0,0.0
5,COG,2.0,2.0,1.0,2.0,3.0
5,ZAR,2.0,2.0,1.0,2.0,3.0
5,COK,2.0,2.0,2.0,3.0,3.0
5,CRI,2.0,2.0,1.0,2.0,3.0
5,HRV,2.0,2.0,6.0,3.0,4.0
5,CUB,2.0,2.0,1.0,2.0,3.0
5,CYP,0.0,0.0,0.0,0.0,0.0
5,CZE,2.0,2.0,6.0,0.0,5.0
5,CIV,2.0,2.0,1.0,2.0,3.0
5,CIV,2.0,2.0,1.0,2.0,3.0
5,DNK,2.0,2.0,6.0,0.0,5.0
5,DJI,1.0,4.0,2.0,2.0,4.0
5,DMA,2.0,2.0,2.0,3.0,3.0
5,DOM,2.0,2.0,1.0,2.0,3.0
5,TMP,2.0,2.0,1.0,1.0,3.0
5,ECU,2.0,2.0,0.0,0.0,0.0
5,EGY,0.0,0.0,0.0,0.0,0.0
5,SLV,2.0,2.0,1.0,2.0,3.0
5,GNQ,0.0,0.0,0.0,0.0,0.0
5,ERI,0.0,0.0,0.0,0.0,0.0
5,EST,2.0,2.0,5.0,2.0,4.0
5,ETH,1.0,4.0,2.0,2.0,4.0
5,FLK,2.0,2.0,2.0,3.0,3.0
5,FRO,0.0,0.0,0.0,0.0,0.0
5,FJI,2.0,2.0,2.0,3.0,3.0
5,FIN,2.0,2.0,6.0,3.0,4.0
5,FRA,7.0,2.0,4.0,3.0,3.0
5,GUF,2.0,2.0,1.0,2.0,3.0
5,PYF,2.0,2.0,1.0,2.0,3.0
5,ATF,2.0,2.0,1.0,2.0,3.0
5,GAB,2.0,2.0,1.0,2.0,3.0
5,GMB,2.0,2.0,1.0,2.0,3.0
5,GEO,2.0,2.0,6.0,3.0,4.0
5,DEU,7.0,2.0,4.0,3.0,3.0
5,DEU,2.0,2.0,6.0,0.0,5.0
5,GHA,2.0,2.0,1.0,2.0,3.0
5,GIB,2.0,2.0,1.0,2.0,3.0
5,GRC,2.0,2.0,0.0,0.0,0.0
5,GRL,0.0,0.0,0.0,0.0,0.0
5,GRD,2.0,2.0,2.0,3.0,3.0
5,GLP,2.0,2.0,1.0,2.0,3.0
5,GTM,2.0,2.0,1.0,2.0,3.0
5,GIN,2.0,2.0,1.0,2.0,3.0
5,GNB,2.0,2.0,1.0,2.0,3.0
5,GUY,7.0,2.0,1.0,0.0,0.0
5,HTI,2.0,2.0,1.0,2.0,3.0
5,HND,2.0,2.0,1.0,2.0,3.0
5,HKG,1.0,1.0,7.0,1.0,4.0
5,HUN,2.0,2.0,6.0,3.0,4.0
5,ISL,2.0,2.0,4.0,3.0,0.0
5,IND,1.0,1.0,7.0,1.0,4.0
5,IDN,2.0,2.0,1.0,1.0,3.0
5,IRN,1.0,1.0,6.0,1.0,3.0
5,IRQ,0.0,0.0,0.0,0.0,0.0
5,IRL,2.0,2.0,2.0,3.0,3.0
5,ISR,0.0,0.0,0.0,0.0,0.0
5,ITA,7.0,2.0,4.0,3.0,3.0
5,JAM,2.0,2.0,2.0,3.0,3.0
5,JPN,1.0,1.0,7.0,0.0,2.0
5,JOR,0.0,0.0,0.0,0.0,0.0
5,KAZ,1.0,2.0,0.0,0.0,0.0
5,KAZ,2.0,2.0,6.0,3.0,4.0
5,KEN,2.0,2.0,2.0,3.0,3.0
5,KIR,2.0,2.0,2.0,3.0,3.0
5,KOR,1.0,1.0,7.0,1.0,4.0
5,PRK,1.0,1.0,7.0,1.0,4.0
5,KWT,0.0,0.0,0.0,0.0,0.0
5,KGZ,1.0,2.0,0.0,0.0,0.0
5,LAO,1.0,1.0,7.0,1.0,4.0
5,LVA,2.0,2.0,6.0,3.0,4.0
5,LBN,0.0,0.0,0.0,0.0,0.0
5,LSO,2.0,2.0,2.0,3.0,3.0
5,LBR,2.0,2.0,1.0,2.0,3.0
5,LBY,0.0,0.0,0.0,0.0,0.0
5,LTU,2.0,2.0,6.0,0.0,5.0
5,LUX,2.0,2.0,6.0,0.0,5.0
5,MAC,1.0,1.0,7.0,1.0,4.0
5,MKD,2.0,2.0,0.0,0.0,0.0
5,MDG,2.0,2.0,1.0,2.0,3.0
5,MWI,2.0,2.0,2.0,3.0,3.0
5,MYS,2.0,2.0,1.0,1.0,3.0
5,MDV,0.0,0.0,0.0,0.0,0.0
5,MLI,2.0,2.0,1.0,2.0,3.0
5,MLT,2.0,2.0,2.0,3.0,3.0
5,MHL,2.0,2.0,2.0,3.0,3.0
5,MTQ,2.0,2.0,1.0,2.0,3.0
5,MRT,2.0,2.0,1.0,2.0,3.0
5,MUS,2.0,2.0,2.0,3.0,3.0
5,MEX,2.0,2.0,1.0,2.0,3.0
5,FSM,2.0,2.0,2.0,3.0,3.0
5,MDA,2.0,2.0,6.0,3.0,4.0
5,MNG,1.0,1.0,7.0,1.0,4.0
5,MSR,2.0,2.0,2.0,3.0,3.0
5,MAR,0.0,0.0,0.0,0.0,0.0
5,MOZ,2.0,2.0,2.0,3.0,3.0
5,NAM,2.0,2.0,2.0,3.0,3.0
5,NRU,7.0,0.0,0.0,0.0,0.0
5,NPL,2.0,2.0,2.0,3.0,3.0
5,ANT,7.0,2.0,1.0,0.0,0.0
5,NLD,7.0,2.0,4.0,3.0,3.0
5,NCL,2.0,2.0,1.0,2.0,3.0
5,NZL,2.0,2.0,2.0,3.0,3.0
5,NIC,2.0,2.0,1.0,2.0,3.0
5,NER,0.0,0.0,0.0,0.0,0.0
5,NGA,0.0,0.0,0.0,0.0,0.0
5,NGA,0.0,0.0,0.0,0.0,0.0
5,NIU,3.0,2.0,0.0,0.0,0.0
5,NFK,2.0,2.0,2.0,3.0,3.0
5,MNP,2.0,2.0,2.0,3.0,3.0
5,NOR,2.0,2.0,2.0,0.0,0.0
5,OMN,0.0,0.0,0.0,0.0,0.0
5,PAK,2.0,2.0,2.0,3.0,3.0
5,PLW,2.0,2.0,2.0,3.0,3.0
5,PAL,0.0,0.0,0.0,0.0,0.0
5,PAN,2.0,2.0,1.0,2.0,3.0
5,PNG,2.0,2.0,1.0,1.0,3.0
5,PRY,2.0,2.0,1.0,2.0,3.0
5,PER,2.0,2.0,1.0,2.0,3.0
5,PHL,2.0,2.0,2.0,3.0,3.0
5,PCN,2.0,2.0,2.0,3.0,3.0
5,POL,2.0,2.0,6.0,0.0,5.0
5,PRT,7.0,2.0,4.0,3.0,3.0
5,PRI,2.0,2.0,2.0,3.0,3.0
5,QAT,0.0,0.0,0.0,0.0,0.0
5,REU,2.0,2.0,1.0,2.0,3.0
5,ROM,2.0,2.0,6.0,3.0,4.0
5,RUS,2.0,2.0,6.0,3.0,4.0
5,RWA,2.0,2.0,1.0,2.0,3.0
5,SHN,2.0,2.0,2.0,3.0,3.0
5,KNA,2.0,2.0,2.0,3.0,3.0
5,LCA,2.0,2.0,2.0,3.0,3.0
5,VCT,2.0,2.0,2.0,3.0,3.0
5,WSM,7.0,2.0,0.0,0.0,0.0
5,SMR,7.0,2.0,4.0,3.0,3.0
5,STP,2.0,2.0,0.0,0.0,0.0
5,SAU,0.0,0.0,0.0,0.0,0.0
5,SEN,2.0,2.0,1.0,2.0,3.0
5,YUG,2.0,2.0,2.0,0.0,3.0
5,SYC,2.0,2.0,2.0,3.0,3.0
5,SLE,2.0,2.0,1.0,2.0,3.0
5,SGP,2.0,2.0,1.0,1.0,3.0
5,SVK,2.0,2.0,6.0,3.0,4.0
5,SVN,2.0,2.0,6.0,3.0,4.0
5,SLB,2.0,2.0,2.0,3.0,3.0
5,SOM,2.0,2.0,2.0,3.0,3.0
5,ZAF,2.0,2.0,2.0,3.0,3.0
5,ZAF,2.0,2.0,2.0,3.0,3.0
5,ESP,7.0,2.0,4.0,3.0,3.0
5,LKA,1.0,1.0,5.0,0.0,3.0
5,SPM,2.0,2.0,1.0,2.0,3.0
5,SDN,1.0,4.0,2.0,2.0,4.0
5,SUR,2.0,2.0,0.0,0.0,0.0
5,SWZ,7.0,0.0,0.0,0.0,0.0
5,SWE,2.0,2.0,6.0,3.0,4.0
5,CHE,7.0,2.0,4.0,3.0,3.0
5,SYR,1.0,1.0,6.0,1.0,3.0
5,TWN,0.0,0.0,0.0,0.0,0.0
5,TJK,1.0,1.0,7.0,1.0,4.0
5,TZA,2.0,2.0,2.0,3.0,3.0
5,TZA,2.0,2.0,1.0,2.0,3.0
5,THA,2.0,2.0,1.0,1.0,3.0
5,TGO,2.0,2.0,1.0,2.0,3.0
5,TKL,0.0,2.0,0.0,0.0,0.0
5,TON,7.0,2.0,0.0,0.0,0.0
5,TTO,2.0,2.0,2.0,3.0,3.0
5,TUN,0.0,0.0,0.0,0.0,0.0
5,TUR,1.0,1.0,6.0,1.0,3.0
5,TUR,1.0,1.0,6.0,1.0,3.0
5,TKM,2.0,2.0,6.0,3.0,4.0
5,TCA,2.0,2.0,2.0,3.0,3.0
5,TUV,5.0,2.0,1.0,1.0,0.0
5,UGA,2.0,2.0,2.0,3.0,3.0
5,UKR,2.0,2.0,6.0,3.0,4.0
5,ARE,0.0,0.0,0.0,0.0,0.0
5,GBR,2.0,2.0,2.0,3.0,3.0
5,USA,2.0,2.0,1.0,2.0,3.0
5,USA,2.0,2.0,1.0,2.0,3.0
5,URY,2.0,2.0,0.0,0.0,0.0
5,UZB,1.0,2.0,2.0,1.0,3.0
5,VUT,2.0,2.0,2.0,3.0,3.0
5,VEN,2.0,2.0,0.0,0.0,0.0
5,VNM,1.0,1.0,7.0,1.0,4.0
5,WLF,2.0,2.0,1.0,2.0,3.0
5,ESH,0.0,0.0,0.0,0.0,0.0
5,YEM,0.0,0.0,0.0,0.0,0.0
5,ZMB,2.0,2.0,2.0,3.0,3.0
5,ZWE,2.0,2.0,2.0,3.0,3.0
6,AFG,1.0,2.0,2.0,1.0,3.0
6,ALB,2.0,2.0,0.0,0.0,0.0
6,DZA,0.0,0.0,0.0,0.0,0.0
6,AND,7.0,2.0,4.0,3.0,3.0
6,AGO,2.0,2.0,2.0,3.0,3.0
6,AIA,2.0,2.0,2.0,3.0,3.0
6,ATG,2.0,2.0,2.0,3.0,3.0
6,ARG,2.0,2.0,1.0,2.0,3.0
6,ARM,1.0,1.0,6.0,1.0,3.0
6,ABW,7.0,2.0,1.0,0.0,0.0
6,AUS,2.0,2.0,2.0,3.0,3.0
6,AUS,2.0,2.0,2.0,3.0,3.0
6,AUT,2.0,2.0,6.0,3.0,4.0
6,AZE,1.0,1.0,6.0,1.0,3.0
6,BHS,2.0,2.0,2.0,3.0,3.0
6,BHR,0.0,0.0,0.0,0.0,0.0
6,BGD,1.0,1.0,7.0,1.0,4.0
6,BRB,2.0,2.0,2.0,3.0,3.0
6,BLR,2.0,2.0,6.0,3.0,4.0
6,BEL,7.0,2.0,4.0,3.0,3.0
6,BLZ,2.0,2.0,2.0,3.0,3.0
6,BEN,2.0,2.0,1.0,2.0,3.0
6,BEN,2.0,2.0,1.0,2.0,3.0
6,BMU,2.0,2.0,2.0,3.0,3.0
6,BTN,2.0,2.0,2.0,3.0,3.0
6,BOL,2.0,2.0,1.0,2.0,3.0
6,BOL,2.0,2.0,1.0,2.0,3.0
6,BIH,2.0,2.0,2.0,0.0,3.0
6,BWA,2.0,2.0,2.0,3.0,3.0
6,BRA,2.0,2.0,0.0,0.0,0.0
6,BRA,2.0,2.0,1.0,2.0,3.0
6,VGB,2.0,2.0,2.0,3.0,3.0
6,BRN,2.0,2.0,1.0,1.0,3.0
6,BGR,1.0,1.0,6.0,1.0,3.0
6,BFA,2.0,2.0,1.0,2.0,3.0
6,MMR,1.0,1.0,7.0,1.0,4.0
6,BDI,2.0,2.0,1.0,2.0,3.0
6,KHM,1.0,1.0,7.0,1.0,4.0
6,CMR,0.0,0.0,0.0,0.0,0.0
6,CAN,2.0,2.0,1.0,2.0,3.0
6,CAN,2.0,2.0,1.0,2.0,3.0
6,CPV,2.0,2.0,0.0,0.0,0.0
6,CYM,2.0,2.0,2.0,3.0,3.0
6,CAF,2.0,2.0,1.0,2.0,3.0
6,TCD,2.0,2.0,1.0,2.0,3.0
6,CHL,2.0,2.0,1.0,2.0,3.0
6,CHN,1.0,1.0,7.0,1.0,4.0
6,CXR,2.0,2.0,2.0,3.0,3.0
6,CCK,0.0,0.0,0.0,0.0,0.0
6,COL,2.0,2.0,1.0,2.0,3.0
6,COM,0.0,0.0,0.0,0.0,0.0
6,COG,2.0,2.0,1.0,2.0,3.0
6,ZAR,2.0,2.0,1.0,2.0,3.0
6,COK,2.0,2.0,2.0,3.0,3.0
6,CRI,2.0,2.0,1.0,2.0,3.0
6,HRV,2.0,2.0,6.0,3.0,4.0
6,CUB,2.0,2.0,1.0,2.0,3.0
6,CYP,0.0,0.0,0.0,0.0,0.0
6,CZE,7.0,2.0,4.0,3.0,3.0
6,CIV,2.0,2.0,1.0,2.0,3.0
6,CIV,2.0,2.0,1.0,2.0,3.0
6,DNK,2.0,2.0,6.0,0.0,5.0
6,DJI,1.0,4.0,2.0,2.0,4.0
6,DMA,2.0,2.0,2.0,3.0,3.0
6,DOM,2.0,2.0,1.0,2.0,3.0
6,TMP,2.0,2.0,1.0,1.0,3.0
6,ECU,2.0,2.0,0.0,0.0,0.0
6,EGY,0.0,0.0,0.0,0.0,0.0
6,SLV,2.0,2.0,1.0,2.0,3.0
6,GNQ,0.0,0.0,0.0,0.0,0.0
6,ERI,1.0,4.0,2.0,2.0,4.0
6,EST,2.0,2.0,6.0,3.0,4.0
6,ETH,1.0,4.0,2.0,2.0,4.0
6,FLK,2.0,2.0,2.0,3.0,3.0
6,FRO,0.0,0.0,0.0,0.0,0.0
6,FJI,2.0,2.0,2.0,3.0,3.0
6,FIN,2.0,2.0,2.0,0.0,0.0
6,FRA,7.0,2.0,4.0,3.0,3.0
6,GUF,2.0,2.0,1.0,2.0,3.0
6,PYF,2.0,2.0,1.0,2.0,3.0
6,ATF,2.0,2.0,1.0,2.0,3.0
6,GAB,2.0,2.0,1.0,2.0,3.0
6,GMB,2.0,2.0,1.0,2.0,3.0
6,GEO,1.0,1.0,6.0,1.0,3.0
6,DEU,7.0,2.0,4.0,3.0,3.0
6,DEU,2.0,2.0,6.0,0.0,5.0
6,GHA,2.0,2.0,1.0,2.0,3.0
6,GIB,2.0,2.0,1.0,2.0,3.0
6,GRC,2.0,2.0,0.0,0.0,0.0
6,GRL,0.0,0.0,0.0,0.0,0.0
6,GRD,2.0,2.0,2.0,3.0,3.0
6,GLP,2.0,2.0,1.0,2.0,3.0
6,GTM,2.0,2.0,1.0,2.0,3.0
6,GIN,2.0,2.0,1.0,2.0,3.0
6,GNB,2.0,2.0,1.0,2.0,3.0
6,GUY,7.0,2.0,1.0,0.0,0.0
6,HTI,2.0,2.0,1.0,2.0,3.0
6,HND,2.0,2.0,1.0,2.0,3.0
6,HKG,1.0,1.0,7.0,1.0,4.0
6,HUN,2.0,2.0,6.0,3.0,4.0
6,ISL,2.0,2.0,4.0,3.0,0.0
6,IND,1.0,1.0,7.0,1.0,4.0
6,IDN,2.0,2.0,1.0,1.0,3.0
6,IRN,1.0,1.0,6.0,1.0,3.0
6,IRQ,0.0,0.0,0.0,0.0,0.0
6,IRL,2.0,2.0,2.0,3.0,3.0
6,ISR,0.0,0.0,0.0,0.0,0.0
6,ITA,7.0,2.0,4.0,3.0,3.0
6,JAM,2.0,2.0,2.0,3.0,3.0
6,JPN,1.0,1.0,7.0,0.0,2.0
6,JOR,0.0,0.0,0.0,0.0,0.0
6,KAZ,1.0,2.0,0.0,0.0,0.0
6,KAZ,2.0,2.0,6.0,3.0,4.0
6,KEN,1.0,4.0,2.0,2.0,4.0
6,KIR,2.0,2.0,2.0,3.0,3.0
6,KOR,1.0,1.0,7.0,1.0,4.0
6,PRK,1.0,1.0,7.0,1.0,4.0
6,KWT,0.0,0.0,0.0,0.0,0.0
6,KGZ,1.0,2.0,0.0,0.0,0.0
6,LAO,1.0,1.0,7.0,1.0,4.0
